1.521600000000000175e-01 4.280592000000000553e+04 4.255023000000000320e+04 9.415740000000000000e+05
1.585810000000000275e-01 4.134948000000000320e+04 4.089681999999999971e+04 1.021566000000000000e+06
1.650030000000000108e-01 3.997506999999999971e+04 3.932772999999999593e+04 1.108698000000000000e+06
1.714239999999999930e-01 3.858867000000000553e+04 3.775877000000000407e+04 1.193526000000000000e+06
1.778459999999999763e-01 3.723419999999999709e+04 3.623013999999999942e+04 1.286880000000000000e+06
1.842669999999999864e-01 3.590116000000001077e+04 3.473318000000000757e+04 1.380294000000000000e+06
1.906879999999999964e-01 3.464736000000000058e+04 3.331851000000000204e+04 1.477638000000000000e+06
1.971099999999999797e-01 3.342306999999999971e+04 3.194261000000000422e+04 1.583730000000000000e+06
2.035309999999999619e-01 3.218829999999999927e+04 3.057187999999999738e+04 1.684030000000000000e+06
2.099530000000000007e-01 3.101017000000000189e+04 2.926388999999999578e+04 1.793826000000000000e+06
2.163740000000000108e-01 2.985910999999999694e+04 2.799348999999999796e+04 1.902318000000000000e+06
2.227950000000000208e-01 2.873857999999999811e+04 2.676370000000000073e+04 2.020830000000000000e+06
2.292170000000000596e-01 2.763537000000000262e+04 2.556373999999999796e+04 2.133282000000000000e+06
2.356379999999999586e-01 2.659475000000000000e+04 2.443026999999999680e+04 2.259156000000000000e+06
2.420599999999999974e-01 2.558245999999999913e+04 2.333506000000000131e+04 2.381718000000000000e+06
2.484810000000000074e-01 2.461134000000000015e+04 2.228802000000000044e+04 2.513106000000000000e+06
2.549030000000000462e-01 2.371591999999999825e+04 2.131524999999999636e+04 2.642598000000000000e+06
2.613240000000000562e-01 2.282893000000000393e+04 2.036378000000000247e+04 2.775786000000000000e+06
2.677450000000000663e-01 2.201067000000000189e+04 1.947930999999999403e+04 2.912886000000000000e+06
2.741669999999999385e-01 2.124034000000000378e+04 1.864475000000000000e+04 3.055542000000000000e+06
2.805879999999999486e-01 2.049593999999999869e+04 1.784297999999999593e+04 3.203250000000000000e+06
2.870099999999999874e-01 1.983348999999999796e+04 1.711412999999999738e+04 3.350358000000000000e+06
2.934309999999999974e-01 1.920956000000000495e+04 1.642503000000000247e+04 3.501072000000000000e+06
2.998520000000000074e-01 1.862693000000000029e+04 1.577680000000000291e+04 3.656862000000000000e+06
3.062740000000000462e-01 1.809350000000000000e+04 1.517396000000000095e+04 3.815670000000000000e+06
3.126950000000000562e-01 1.759507999999999447e+04 1.460553999999999905e+04 3.974970000000000000e+06
3.191169999999999285e-01 1.715164000000000306e+04 1.408408000000000175e+04 4.143846000000000000e+06
3.255379999999999385e-01 1.673960999999999694e+04 1.359254999999999927e+04 4.304730000000000000e+06
3.319599999999999773e-01 1.635695000000000073e+04 1.312886999999999898e+04 4.482790000000000000e+06
3.383809999999999873e-01 1.601602000000000044e+04 1.270019999999999891e+04 4.658766000000000000e+06
3.448019999999999974e-01 1.568250000000000000e+04 1.228377999999999884e+04 4.831602000000000000e+06
3.512240000000000362e-01 1.537990999999999985e+04 1.189418999999999869e+04 5.015940000000000000e+06
3.576449999999999352e-01 1.510163999999999942e+04 1.152653999999999905e+04 5.202486000000000000e+06
3.640669999999999740e-01 1.482976000000000022e+04 1.116953000000000065e+04 5.393394000000000000e+06
3.704879999999999840e-01 1.456795000000000073e+04 1.082525000000000000e+04 5.580246000000000000e+06
3.769089999999999940e-01 1.431997999999999956e+04 1.049570000000000073e+04 5.778618000000000000e+06
3.833310000000000328e-01 1.407282999999999811e+04 1.017324000000000160e+04 5.971566000000000000e+06
3.897520000000000429e-01 1.382254999999999927e+04 9.855662000000000262e+03 6.178734000000000000e+06
3.961740000000000816e-01 1.358051000000000022e+04 9.549449000000000524e+03 6.385794000000000000e+06
4.025949999999999251e-01 1.331837999999999920e+04 9.239176999999999680e+03 6.586542000000000000e+06
4.090170000000000750e-01 1.307123999999999978e+04 8.944049000000000888e+03 6.807744000000000000e+06
4.154379999999999740e-01 1.281060999999999876e+04 8.648912000000000262e+03 7.011822000000000000e+06
4.218589999999999840e-01 1.254201000000000022e+04 8.357008999999998196e+03 7.240998000000000000e+06
4.282810000000000228e-01 1.227036000000000058e+04 8.071054999999998472e+03 7.458234000000000000e+06
4.347020000000000328e-01 1.200296999999999935e+04 7.794739999999997963e+03 7.684350000000000000e+06
4.411239999999999606e-01 1.172753999999999905e+04 7.522035000000000764e+03 7.910550000000000000e+06
4.475449999999999706e-01 1.144664000000000124e+04 7.254338999999999942e+03 8.144394000000000000e+06
4.539659999999999807e-01 1.116746000000000095e+04 6.995132000000000517e+03 8.386902000000000000e+06
4.603880000000000194e-01 1.088371999999999935e+04 6.741461000000000240e+03 8.615842000000000000e+06
4.668089999999999185e-01 1.060992000000000189e+04 6.499905999999999949e+03 8.858700000000000000e+06
4.732310000000000683e-01 1.033160000000000218e+04 6.263776000000000749e+03 9.108030000000000000e+06
4.796520000000000228e-01 1.005727999999999884e+04 6.036818000000001120e+03 9.354330000000000000e+06
4.860730000000000883e-01 9.798113999999997759e+03 5.823607000000000880e+03 9.611118000000000000e+06
4.924950000000000161e-01 9.531509000000000015e+03 5.614252000000000407e+03 9.866082000000000000e+06
4.989160000000000261e-01 9.277846999999997934e+03 5.417231999999999971e+03 1.011907800000000000e+07
5.053379999999999539e-01 9.031858000000001994e+03 5.230039999999999964e+03 1.038367800000000000e+07
5.117589999999998529e-01 8.793195999999999913e+03 5.052282000000000153e+03 1.065093000000000000e+07
5.181810000000001137e-01 8.558395000000000437e+03 4.882349000000000160e+03 1.092051000000000000e+07
5.246019999999999017e-01 8.332477000000000771e+03 4.722005000000000109e+03 1.118270400000000000e+07
5.310230000000001338e-01 8.114594000000000051e+03 4.570656000000000859e+03 1.147349400000000000e+07
5.374449999999999505e-01 7.894111999999999171e+03 4.424043999999999869e+03 1.174524600000000000e+07
5.438659999999998496e-01 7.683404999999998836e+03 4.286693000000000211e+03 1.202457000000000000e+07
5.502879999999999994e-01 7.476630000000000109e+03 4.156180000000000291e+03 1.231627800000000000e+07
5.567089999999998984e-01 7.269588000000000648e+03 4.030800000000000182e+03 1.259945400000000000e+07
5.631300000000000194e-01 7.066310999999999694e+03 3.911866000000000440e+03 1.289706600000000000e+07
5.695519999999999472e-01 6.861033000000000357e+03 3.797150000000000091e+03 1.319191800000000000e+07
5.759730000000000683e-01 6.656045000000000982e+03 3.687331999999999425e+03 1.348744200000000000e+07
5.823949999999999960e-01 6.451368000000000393e+03 3.582262000000000171e+03 1.379283600000000000e+07
5.888159999999998950e-01 6.243782000000001062e+03 3.480668000000000120e+03 1.410466200000000000e+07
5.952380000000000448e-01 6.035584000000000742e+03 3.383194000000000415e+03 1.440973000000000000e+07
6.016589999999999439e-01 5.827354999999999563e+03 3.289871999999999389e+03 1.471335000000000000e+07
6.080800000000000649e-01 5.620117999999999483e+03 3.200867999999999938e+03 1.504089000000000000e+07
6.145019999999999927e-01 5.408796000000000276e+03 3.114288000000000011e+03 1.535556600000000000e+07
6.209230000000001137e-01 5.197086000000000240e+03 3.031197999999999865e+03 1.567906200000000000e+07
6.273450000000000415e-01 4.990720999999999549e+03 2.953326000000000022e+03 1.599798600000000000e+07
6.337659999999999405e-01 4.780807999999999993e+03 2.877494000000000142e+03 1.633563000000000000e+07
6.401869999999999505e-01 4.589120999999999185e+03 2.810763999999999669e+03 1.666114500000000000e+07
